s,c,id
http://www.wikidata.org/entity/Q47461344,104,Q47461344
http://www.wikidata.org/entity/Q47461453,291,Q47461453
http://www.wikidata.org/entity/Q47461491,17,Q47461491
http://www.wikidata.org/entity/Q47463161,9,Q47463161
http://www.wikidata.org/entity/Q47464388,21,Q47464388
http://www.wikidata.org/entity/Q47465437,111,Q47465437
http://www.wikidata.org/entity/Q47466735,10,Q47466735
http://www.wikidata.org/entity/Q47467768,412,Q47467768
http://www.wikidata.org/entity/Q47468117,8,Q47468117
http://www.wikidata.org/entity/Q47468610,300,Q47468610
http://www.wikidata.org/entity/Q47472464,8,Q47472464
http://www.wikidata.org/entity/Q47472731,17,Q47472731
http://www.wikidata.org/entity/Q47476356,214,Q47476356
http://www.wikidata.org/entity/Q47481352,604,Q47481352
http://www.wikidata.org/entity/Q47484406,21,Q47484406
http://www.wikidata.org/entity/Q47485959,64,Q47485959
http://www.wikidata.org/entity/Q47486326,31,Q47486326
http://www.wikidata.org/entity/Q47486824,23,Q47486824
http://www.wikidata.org/entity/Q47486890,33,Q47486890
http://www.wikidata.org/entity/Q47487597,105,Q47487597
http://www.wikidata.org/entity/Q47487928,7,Q47487928
http://www.wikidata.org/entity/Q47488659,38,Q47488659
http://www.wikidata.org/entity/Q47488701,6,Q47488701
http://www.wikidata.org/entity/Q47489974,15,Q47489974
http://www.wikidata.org/entity/Q47489972,12,Q47489972
http://www.wikidata.org/entity/Q47489973,16,Q47489973
http://www.wikidata.org/entity/Q47490604,337,Q47490604
http://www.wikidata.org/entity/Q47495022,12,Q47495022
http://www.wikidata.org/entity/Q47495113,6,Q47495113
http://www.wikidata.org/entity/Q47495990,17,Q47495990
http://www.wikidata.org/entity/Q47499777,10,Q47499777
http://www.wikidata.org/entity/Q47502370,41,Q47502370
http://www.wikidata.org/entity/Q47505518,32,Q47505518
http://www.wikidata.org/entity/Q47509290,7,Q47509290
http://www.wikidata.org/entity/Q47509294,8,Q47509294
http://www.wikidata.org/entity/Q47509284,227,Q47509284
http://www.wikidata.org/entity/Q47509309,7,Q47509309
http://www.wikidata.org/entity/Q47513101,23,Q47513101
http://www.wikidata.org/entity/Q47513792,13,Q47513792
http://www.wikidata.org/entity/Q47516525,34,Q47516525
http://www.wikidata.org/entity/Q47517941,9,Q47517941
http://www.wikidata.org/entity/Q47524426,15,Q47524426
http://www.wikidata.org/entity/Q47525747,6,Q47525747
http://www.wikidata.org/entity/Q47530375,27,Q47530375
http://www.wikidata.org/entity/Q47530379,6,Q47530379
http://www.wikidata.org/entity/Q47530706,12,Q47530706
http://www.wikidata.org/entity/Q47537101,42,Q47537101
http://www.wikidata.org/entity/Q47537235,12,Q47537235
http://www.wikidata.org/entity/Q47543030,14,Q47543030
http://www.wikidata.org/entity/Q47565604,8,Q47565604
http://www.wikidata.org/entity/Q47762931,7,Q47762931
http://www.wikidata.org/entity/Q47775614,11,Q47775614
http://www.wikidata.org/entity/Q47795905,9,Q47795905
http://www.wikidata.org/entity/Q47841968,8,Q47841968
http://www.wikidata.org/entity/Q47893691,6,Q47893691
http://www.wikidata.org/entity/Q47907537,9,Q47907537
http://www.wikidata.org/entity/Q47907555,7,Q47907555
http://www.wikidata.org/entity/Q47907571,12,Q47907571
http://www.wikidata.org/entity/Q47907578,10,Q47907578
http://www.wikidata.org/entity/Q47907597,8,Q47907597
http://www.wikidata.org/entity/Q47916304,24,Q47916304
http://www.wikidata.org/entity/Q47999270,40,Q47999270
http://www.wikidata.org/entity/Q47999722,9,Q47999722
http://www.wikidata.org/entity/Q48004378,281,Q48004378
http://www.wikidata.org/entity/Q48021659,121,Q48021659
http://www.wikidata.org/entity/Q48075035,232,Q48075035
http://www.wikidata.org/entity/Q48085397,6,Q48085397
http://www.wikidata.org/entity/Q48088606,116,Q48088606
http://www.wikidata.org/entity/Q48098186,41,Q48098186
http://www.wikidata.org/entity/Q48116930,7,Q48116930
http://www.wikidata.org/entity/Q48207643,6,Q48207643
http://www.wikidata.org/entity/Q48208405,18,Q48208405
http://www.wikidata.org/entity/Q48220677,103,Q48220677
http://www.wikidata.org/entity/Q48261162,26,Q48261162
http://www.wikidata.org/entity/Q48298065,69,Q48298065
http://www.wikidata.org/entity/Q48351111,117,Q48351111
http://www.wikidata.org/entity/Q48398369,9,Q48398369
http://www.wikidata.org/entity/Q48406342,47,Q48406342
http://www.wikidata.org/entity/Q48423376,9,Q48423376
http://www.wikidata.org/entity/Q48689779,14,Q48689779
http://www.wikidata.org/entity/Q48694540,55,Q48694540
http://www.wikidata.org/entity/Q48702621,27,Q48702621
http://www.wikidata.org/entity/Q48710051,14,Q48710051
http://www.wikidata.org/entity/Q48731335,155,Q48731335
http://www.wikidata.org/entity/Q48747280,26,Q48747280
http://www.wikidata.org/entity/Q48892005,19,Q48892005
http://www.wikidata.org/entity/Q48975698,20,Q48975698
http://www.wikidata.org/entity/Q49094543,6,Q49094543
http://www.wikidata.org/entity/Q49138691,17,Q49138691
http://www.wikidata.org/entity/Q49148153,27,Q49148153
http://www.wikidata.org/entity/Q49459835,28,Q49459835
http://www.wikidata.org/entity/Q49540686,20,Q49540686
http://www.wikidata.org/entity/Q49621791,17,Q49621791
http://www.wikidata.org/entity/Q49640273,14,Q49640273
http://www.wikidata.org/entity/Q49661826,13,Q49661826
http://www.wikidata.org/entity/Q49695242,1373,Q49695242
http://www.wikidata.org/entity/Q49956097,34,Q49956097
http://www.wikidata.org/entity/Q50002046,13,Q50002046
http://www.wikidata.org/entity/Q50060886,12,Q50060886
http://www.wikidata.org/entity/Q50062923,21,Q50062923
http://www.wikidata.org/entity/Q50064469,99,Q50064469
http://www.wikidata.org/entity/Q50068795,71,Q50068795
http://www.wikidata.org/entity/Q50080181,10,Q50080181
http://www.wikidata.org/entity/Q50151966,6,Q50151966
http://www.wikidata.org/entity/Q50184015,6,Q50184015
http://www.wikidata.org/entity/Q50192007,108,Q50192007
http://www.wikidata.org/entity/Q50233619,35,Q50233619
http://www.wikidata.org/entity/Q50240982,254,Q50240982
http://www.wikidata.org/entity/Q50298306,7,Q50298306
http://www.wikidata.org/entity/Q50301185,54,Q50301185
http://www.wikidata.org/entity/Q50301923,7,Q50301923
http://www.wikidata.org/entity/Q50301952,15,Q50301952
http://www.wikidata.org/entity/Q50308749,12,Q50308749
http://www.wikidata.org/entity/Q50309095,11,Q50309095
http://www.wikidata.org/entity/Q50314162,15,Q50314162
http://www.wikidata.org/entity/Q50314182,8,Q50314182
http://www.wikidata.org/entity/Q50314181,18,Q50314181
http://www.wikidata.org/entity/Q50314184,8,Q50314184
http://www.wikidata.org/entity/Q50314191,8,Q50314191
http://www.wikidata.org/entity/Q50314189,7,Q50314189
http://www.wikidata.org/entity/Q50314193,9,Q50314193
http://www.wikidata.org/entity/Q50314199,6,Q50314199
http://www.wikidata.org/entity/Q50314196,12,Q50314196
http://www.wikidata.org/entity/Q50314202,14,Q50314202
http://www.wikidata.org/entity/Q50314200,13,Q50314200
http://www.wikidata.org/entity/Q50314206,8,Q50314206
http://www.wikidata.org/entity/Q50314204,16,Q50314204
http://www.wikidata.org/entity/Q50314205,16,Q50314205
http://www.wikidata.org/entity/Q50314210,15,Q50314210
http://www.wikidata.org/entity/Q50314215,6,Q50314215
http://www.wikidata.org/entity/Q50314222,13,Q50314222
http://www.wikidata.org/entity/Q50314224,10,Q50314224
http://www.wikidata.org/entity/Q50314229,6,Q50314229
http://www.wikidata.org/entity/Q50316487,13,Q50316487
http://www.wikidata.org/entity/Q50319430,126,Q50319430
http://www.wikidata.org/entity/Q50320283,17,Q50320283
http://www.wikidata.org/entity/Q50323443,145,Q50323443
http://www.wikidata.org/entity/Q50330360,7,Q50330360
http://www.wikidata.org/entity/Q50331459,55,Q50331459
http://www.wikidata.org/entity/Q50361974,7,Q50361974
http://www.wikidata.org/entity/Q50362259,12,Q50362259
http://www.wikidata.org/entity/Q50380591,58,Q50380591
http://www.wikidata.org/entity/Q50386450,9709,Q50386450
http://www.wikidata.org/entity/Q50393057,2124,Q50393057
http://www.wikidata.org/entity/Q50394563,60,Q50394563
http://www.wikidata.org/entity/Q50418254,8,Q50418254
http://www.wikidata.org/entity/Q50418581,45,Q50418581
http://www.wikidata.org/entity/Q50418595,9,Q50418595
http://www.wikidata.org/entity/Q50425277,12,Q50425277
http://www.wikidata.org/entity/Q50479631,14,Q50479631
http://www.wikidata.org/entity/Q50488927,149,Q50488927
http://www.wikidata.org/entity/Q50494011,189,Q50494011
http://www.wikidata.org/entity/Q50572274,30,Q50572274
http://www.wikidata.org/entity/Q50572273,14,Q50572273
http://www.wikidata.org/entity/Q50572278,20,Q50572278
http://www.wikidata.org/entity/Q50572279,20,Q50572279
http://www.wikidata.org/entity/Q50572282,43,Q50572282
http://www.wikidata.org/entity/Q50572283,41,Q50572283
http://www.wikidata.org/entity/Q50572280,37,Q50572280
http://www.wikidata.org/entity/Q50572287,28,Q50572287
http://www.wikidata.org/entity/Q50572284,55,Q50572284
http://www.wikidata.org/entity/Q50572290,53,Q50572290
http://www.wikidata.org/entity/Q50572291,51,Q50572291
http://www.wikidata.org/entity/Q50572285,117,Q50572285
http://www.wikidata.org/entity/Q50572289,32,Q50572289
http://www.wikidata.org/entity/Q50572294,29,Q50572294
http://www.wikidata.org/entity/Q50572292,97,Q50572292
http://www.wikidata.org/entity/Q50572296,35,Q50572296
http://www.wikidata.org/entity/Q50572297,20,Q50572297
http://www.wikidata.org/entity/Q50808536,224,Q50808536
http://www.wikidata.org/entity/Q50809253,12,Q50809253
http://www.wikidata.org/entity/Q50810059,11,Q50810059
http://www.wikidata.org/entity/Q50822558,11,Q50822558
http://www.wikidata.org/entity/Q50823049,10,Q50823049
http://www.wikidata.org/entity/Q50825050,10,Q50825050
http://www.wikidata.org/entity/Q50825543,21,Q50825543
http://www.wikidata.org/entity/Q50825544,10,Q50825544
http://www.wikidata.org/entity/Q50843083,27,Q50843083
http://www.wikidata.org/entity/Q50843134,51,Q50843134
http://www.wikidata.org/entity/Q50843310,15,Q50843310
http://www.wikidata.org/entity/Q50843490,10,Q50843490
http://www.wikidata.org/entity/Q50846468,1463,Q50846468
http://www.wikidata.org/entity/Q50847295,161,Q50847295
http://www.wikidata.org/entity/Q50877551,23,Q50877551
http://www.wikidata.org/entity/Q50932406,18,Q50932406
http://www.wikidata.org/entity/Q50965914,11,Q50965914
http://www.wikidata.org/entity/Q51031626,5831,Q51031626
http://www.wikidata.org/entity/Q51036091,130,Q51036091
http://www.wikidata.org/entity/Q51041800,6,Q51041800
http://www.wikidata.org/entity/Q51043199,36,Q51043199
http://www.wikidata.org/entity/Q51049922,4463,Q51049922
http://www.wikidata.org/entity/Q51077473,9,Q51077473
http://www.wikidata.org/entity/Q51077484,10,Q51077484
http://www.wikidata.org/entity/Q51081147,66,Q51081147
http://www.wikidata.org/entity/Q51089849,12,Q51089849
http://www.wikidata.org/entity/Q51092447,11,Q51092447
http://www.wikidata.org/entity/Q51092639,9,Q51092639
http://www.wikidata.org/entity/Q51104681,15,Q51104681
http://www.wikidata.org/entity/Q51118183,516,Q51118183
http://www.wikidata.org/entity/Q51118821,13,Q51118821
http://www.wikidata.org/entity/Q51122237,19,Q51122237
http://www.wikidata.org/entity/Q51122921,12,Q51122921
http://www.wikidata.org/entity/Q51135530,9,Q51135530
http://www.wikidata.org/entity/Q51139628,8,Q51139628
http://www.wikidata.org/entity/Q51160764,8,Q51160764
http://www.wikidata.org/entity/Q51183740,16,Q51183740
http://www.wikidata.org/entity/Q51205815,9,Q51205815
http://www.wikidata.org/entity/Q51224536,15,Q51224536
http://www.wikidata.org/entity/Q51306396,14,Q51306396
http://www.wikidata.org/entity/Q51330213,30,Q51330213
http://www.wikidata.org/entity/Q51379412,47,Q51379412
http://www.wikidata.org/entity/Q51481377,26,Q51481377
http://www.wikidata.org/entity/Q51539995,7,Q51539995
http://www.wikidata.org/entity/Q51540659,75,Q51540659
http://www.wikidata.org/entity/Q51559053,9,Q51559053
http://www.wikidata.org/entity/Q51573743,193,Q51573743
http://www.wikidata.org/entity/Q51590545,8,Q51590545
http://www.wikidata.org/entity/Q51590703,9,Q51590703
http://www.wikidata.org/entity/Q51601018,9,Q51601018
http://www.wikidata.org/entity/Q51669587,15,Q51669587
http://www.wikidata.org/entity/Q51674951,17,Q51674951
http://www.wikidata.org/entity/Q51747567,87,Q51747567
http://www.wikidata.org/entity/Q51780874,27,Q51780874
http://www.wikidata.org/entity/Q51829641,18,Q51829641
http://www.wikidata.org/entity/Q51831744,23,Q51831744
http://www.wikidata.org/entity/Q51879475,11,Q51879475
http://www.wikidata.org/entity/Q51879476,42,Q51879476
http://www.wikidata.org/entity/Q51879895,7,Q51879895
http://www.wikidata.org/entity/Q51880054,41,Q51880054
http://www.wikidata.org/entity/Q51883617,15,Q51883617
http://www.wikidata.org/entity/Q51885719,720,Q51885719
http://www.wikidata.org/entity/Q51929311,8,Q51929311
http://www.wikidata.org/entity/Q51932686,12,Q51932686
http://www.wikidata.org/entity/Q51980494,6,Q51980494
http://www.wikidata.org/entity/Q52017007,596,Q52017007
http://www.wikidata.org/entity/Q52034969,13,Q52034969
http://www.wikidata.org/entity/Q52045923,6,Q52045923
http://www.wikidata.org/entity/Q52048109,6,Q52048109
http://www.wikidata.org/entity/Q52063153,12,Q52063153
http://www.wikidata.org/entity/Q52063204,19,Q52063204
http://www.wikidata.org/entity/Q52063464,23,Q52063464
http://www.wikidata.org/entity/Q52063969,12,Q52063969
http://www.wikidata.org/entity/Q52084107,13,Q52084107
http://www.wikidata.org/entity/Q52103661,31,Q52103661
http://www.wikidata.org/entity/Q52111338,7,Q52111338
http://www.wikidata.org/entity/Q52111409,10,Q52111409
http://www.wikidata.org/entity/Q52146473,7,Q52146473
http://www.wikidata.org/entity/Q52147067,533,Q52147067
http://www.wikidata.org/entity/Q52152418,8,Q52152418
http://www.wikidata.org/entity/Q52193405,23,Q52193405
http://www.wikidata.org/entity/Q52326383,10,Q52326383
http://www.wikidata.org/entity/Q52341833,79,Q52341833
http://www.wikidata.org/entity/Q52362967,26,Q52362967
http://www.wikidata.org/entity/Q52380000,8,Q52380000
http://www.wikidata.org/entity/Q52421079,11,Q52421079
http://www.wikidata.org/entity/Q52431918,10,Q52431918
http://www.wikidata.org/entity/Q52506277,43,Q52506277
http://www.wikidata.org/entity/Q52572620,50,Q52572620
http://www.wikidata.org/entity/Q52688389,6,Q52688389
http://www.wikidata.org/entity/Q52690603,7,Q52690603
http://www.wikidata.org/entity/Q52703459,6,Q52703459
http://www.wikidata.org/entity/Q52719852,12,Q52719852
http://www.wikidata.org/entity/Q52721923,130,Q52721923
http://www.wikidata.org/entity/Q52834234,13,Q52834234
http://www.wikidata.org/entity/Q52905625,37,Q52905625
http://www.wikidata.org/entity/Q52987314,6,Q52987314
http://www.wikidata.org/entity/Q52988024,21,Q52988024
http://www.wikidata.org/entity/Q52990223,15,Q52990223
http://www.wikidata.org/entity/Q52990761,18,Q52990761
http://www.wikidata.org/entity/Q52991416,21,Q52991416
http://www.wikidata.org/entity/Q52991592,17,Q52991592
http://www.wikidata.org/entity/Q52991672,16,Q52991672
http://www.wikidata.org/entity/Q52991916,45,Q52991916
http://www.wikidata.org/entity/Q52994238,30,Q52994238
http://www.wikidata.org/entity/Q52994307,28,Q52994307
http://www.wikidata.org/entity/Q52994310,26,Q52994310
http://www.wikidata.org/entity/Q52999804,16,Q52999804
http://www.wikidata.org/entity/Q52999829,16,Q52999829
http://www.wikidata.org/entity/Q52999849,24,Q52999849
http://www.wikidata.org/entity/Q52999874,22,Q52999874
http://www.wikidata.org/entity/Q52999896,15,Q52999896
http://www.wikidata.org/entity/Q53001248,22,Q53001248
http://www.wikidata.org/entity/Q53001260,18,Q53001260
http://www.wikidata.org/entity/Q53001270,20,Q53001270
http://www.wikidata.org/entity/Q53001290,24,Q53001290
http://www.wikidata.org/entity/Q53001433,12,Q53001433
http://www.wikidata.org/entity/Q53001453,18,Q53001453
http://www.wikidata.org/entity/Q53001477,25,Q53001477
http://www.wikidata.org/entity/Q53001495,26,Q53001495
http://www.wikidata.org/entity/Q53001526,15,Q53001526
http://www.wikidata.org/entity/Q53001561,15,Q53001561
http://www.wikidata.org/entity/Q53001595,15,Q53001595
http://www.wikidata.org/entity/Q53001617,24,Q53001617
http://www.wikidata.org/entity/Q53001639,21,Q53001639
http://www.wikidata.org/entity/Q53001662,22,Q53001662
http://www.wikidata.org/entity/Q53001678,15,Q53001678
http://www.wikidata.org/entity/Q53001699,15,Q53001699
http://www.wikidata.org/entity/Q53001726,18,Q53001726
http://www.wikidata.org/entity/Q53014857,33,Q53014857
http://www.wikidata.org/entity/Q53062420,52,Q53062420
http://www.wikidata.org/entity/Q53130134,7,Q53130134
http://www.wikidata.org/entity/Q53131316,72,Q53131316
http://www.wikidata.org/entity/Q53272347,8,Q53272347
http://www.wikidata.org/entity/Q53336805,13,Q53336805
http://www.wikidata.org/entity/Q53354763,6,Q53354763
http://www.wikidata.org/entity/Q53444003,40,Q53444003
http://www.wikidata.org/entity/Q53460949,275,Q53460949
http://www.wikidata.org/entity/Q53532033,1320,Q53532033
http://www.wikidata.org/entity/Q53534649,2830,Q53534649
http://www.wikidata.org/entity/Q53536964,66,Q53536964
http://www.wikidata.org/entity/Q53537091,32,Q53537091
http://www.wikidata.org/entity/Q53538403,251,Q53538403
http://www.wikidata.org/entity/Q53538476,204,Q53538476
http://www.wikidata.org/entity/Q53541099,8,Q53541099
http://www.wikidata.org/entity/Q53542448,82,Q53542448
http://www.wikidata.org/entity/Q53566453,54,Q53566453
http://www.wikidata.org/entity/Q53582403,18,Q53582403
http://www.wikidata.org/entity/Q53607495,6,Q53607495
http://www.wikidata.org/entity/Q53607681,46,Q53607681
http://www.wikidata.org/entity/Q53628296,354,Q53628296
http://www.wikidata.org/entity/Q53628522,88,Q53628522
http://www.wikidata.org/entity/Q53628618,374,Q53628618
http://www.wikidata.org/entity/Q53628761,42,Q53628761
http://www.wikidata.org/entity/Q53629707,227,Q53629707
http://www.wikidata.org/entity/Q53642685,242,Q53642685
http://www.wikidata.org/entity/Q53644398,7,Q53644398
http://www.wikidata.org/entity/Q53646913,7,Q53646913
http://www.wikidata.org/entity/Q53649729,23,Q53649729
http://www.wikidata.org/entity/Q53657274,27,Q53657274
http://www.wikidata.org/entity/Q53657468,27,Q53657468
http://www.wikidata.org/entity/Q53665230,13,Q53665230
http://www.wikidata.org/entity/Q53671196,9,Q53671196
http://www.wikidata.org/entity/Q53677690,15,Q53677690
http://www.wikidata.org/entity/Q53677887,178,Q53677887
http://www.wikidata.org/entity/Q53697379,10,Q53697379
